Ontology -  all instances of class from New SmartTable with Growth-Media	Matches	Composition	PLATE-ID	Observed-Growth	Object ID	Common-Name	WELL-ID	Summary
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-499	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-1656		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-250 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-132 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-248 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-102 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-58 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-57	MIX0-499	PMA carbon source test + glucuronamide	H7	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-572	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=GLY		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-253 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-245 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-28 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-104	MIX0-572	PMA carbon source test + gly	G5	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-778	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD-13406		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-252 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-130 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-249 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-103 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-59 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-57	MIX0-778	PMA carbon source test + gly-asp	F1	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-433	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=GLYCEROL		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-252 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-131 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-249 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-103 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-59 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-57	MIX0-433	PMA carbon source test + glycerol	B3	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-509	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Glycogens		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-294 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-253 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-245 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-29 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-104	MIX0-509	PMA carbon source test + glycogen	A8	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-478	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=GLYCOLLATE		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-252 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-130 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-249 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-103 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-59 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-57	MIX0-478	PMA carbon source test + glycolate	F9	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-482	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD-3569		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-252 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-130 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-249 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-103 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-59 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-57	MIX0-482	PMA carbon source test + glycyl-L-glutamate	G1	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-493	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD-10814		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-252 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-130 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-249 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-103 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-59 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-57	MIX0-493	PMA carbon source test + glycylproline	H1	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-479	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=GLYOX		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-252 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-130 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-249 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-103 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-59 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-57	MIX0-479	PMA carbon source test + glyoxylate	F10	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-549	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=HEXANOATE		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-253 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-245 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-28 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-104	MIX0-549	PMA carbon source test + hexanoate	E2	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-573	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=HIS		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-253 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-245 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-28 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-104	MIX0-573	PMA carbon source test + his	G6	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-521	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=HYDROQUINONE-O-BETA-D-GLUCOPYRANOSIDE		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-253 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-245 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-28 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-104	MIX0-521	PMA carbon source test + hydroquinone-O-&beta;-D-glucopyranoside	B8	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-575	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=ILE		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-253 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-245 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-28 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-104	MIX0-575	PMA carbon source test + ile	G9	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-481	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=INOSINE		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-252 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-132 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-249 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-103 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-59 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-57	MIX0-481	PMA carbon source test + inosine	F12	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-556	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=ITACONATE		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-253 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-245 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-28 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-104	MIX0-556	PMA carbon source test + itaconate	E11	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-457	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROPANE-1-2-DIOL		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-250 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-130 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-247 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-28 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-101 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-59 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-55	MIX0-457	PMA carbon source test + L-1,2-propanediol	D4	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-569	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD-11636		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-254 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-245 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-104	MIX0-569	PMA carbon source test + L-alanine amide	G2	
