dataset,taxaID,locus,gene,essentiality,pmid,Ref_db
108,83333,yegW,yegW,NE,,PEC
108,83333,yegX,yegX,NE,,PEC
108,83333,yegZ,yegZ,NE,,PEC
108,83333,yehA,yehA,NE,,PEC
108,83333,yehB,yehB,NE,,PEC
108,83333,yehC,yehC,NE,,PEC
108,83333,yehD,yehD,NE,,PEC
108,83333,yehE,yehE,NE,,PEC
108,83333,yehH,yehH,NE,,PEC
108,83333,yehI,yehI,NE,,PEC
108,83333,yehK,yehK,NE,,PEC
108,83333,yehL,yehL,NE,,PEC
108,83333,yehM,yehM,NE,,PEC
108,83333,yehP,yehP,NE,,PEC
108,83333,yehQ,yehQ,NE,,PEC
108,83333,yehR,yehR,NE,,PEC
108,83333,yehS,yehS,NE,,PEC
108,83333,yehT,yehT,NE,,PEC
108,83333,yehU,yehU,NE,,PEC
108,83333,yehW,yehW,NE,,PEC
108,83333,yehX,yehX,NE,,PEC
108,83333,yehY,yehY,NE,,PEC
108,83333,yeiB,yeiB,NE,,PEC
108,83333,yeiE,yeiE,NE,,PEC
108,83333,yeiG,yeiG,NE,,PEC
108,83333,yeiH,yeiH,NE,,PEC
108,83333,yeiI,yeiI,NE,,PEC
108,83333,yeiL,yeiL,NE,,PEC
108,83333,yeiP,yeiP,NE,,PEC
108,83333,yeiQ,yeiQ,NE,,PEC
108,83333,yeiR,yeiR,NE,,PEC
108,83333,yeiS,yeiS,NE,,PEC
108,83333,yeiW,yeiW,NE,,PEC
108,83333,yejA,yejA,NE,,PEC
108,83333,yejB,yejB,NE,,PEC
108,83333,yejE,yejE,NE,,PEC
108,83333,yejF,yejF,NE,,PEC
108,83333,yejG,yejG,NE,,PEC
108,83333,yejH,yejH,NE,,PEC
108,83333,yejK,yejK,NE,,PEC
108,83333,yejL,yejL,NE,,PEC
108,83333,yejM,yejM,E,,PEC
108,83333,yejO,yejO,NE,,PEC
108,83333,yfaA,yfaA,NE,,PEC
108,83333,yfaD,yfaD,NE,,PEC
108,83333,yfaE,yfaE,NE,,PEC
108,83333,yfaH,yfaH,NE,,PEC
108,83333,yfaL,yfaL,NE,,PEC
108,83333,yfaP,yfaP,NE,,PEC
108,83333,yfaQ,yfaQ,NE,,PEC
108,83333,yfaS,yfaS,NE,,PEC
108,83333,yfaT,yfaT,NE,,PEC
108,83333,yfaY,yfaY,NE,,PEC
108,83333,yfaZ,yfaZ,NE,,PEC
108,83333,yfbK,yfbK,NE,,PEC
108,83333,yfbL,yfbL,NE,,PEC
108,83333,yfbM,yfbM,NE,,PEC
108,83333,yfbN,yfbN,NE,,PEC
108,83333,yfbO,yfbO,NE,,PEC
108,83333,yfbP,yfbP,NE,,PEC
108,83333,yfbR,yfbR,NE,,PEC
108,83333,yfbS,yfbS,NE,,PEC
108,83333,yfbT,yfbT,NE,,PEC
108,83333,yfbU,yfbU,NE,,PEC
108,83333,yfbV,yfbV,NE,,PEC
108,83333,yfcA,yfcA,NE,,PEC
108,83333,yfcC,yfcC,NE,,PEC
108,83333,yfcD,yfcD,NE,,PEC
108,83333,yfcE,yfcE,NE,,PEC
108,83333,yfcF,yfcF,NE,,PEC
108,83333,yfcG,yfcG,NE,,PEC
108,83333,yfcH,yfcH,NE,,PEC
108,83333,yfcI,yfcI,NE,,PEC
108,83333,yfcJ,yfcJ,NE,,PEC
108,83333,yfcL,yfcL,NE,,PEC
108,83333,yfcO,yfcO,NE,,PEC
108,83333,yfcP,yfcP,NE,,PEC
108,83333,yfcQ,yfcQ,NE,,PEC
108,83333,yfcR,yfcR,NE,,PEC
108,83333,yfcS,yfcS,NE,,PEC
108,83333,yfcU,yfcU,NE,,PEC
108,83333,yfcV,yfcV,NE,,PEC
108,83333,yfcZ,yfcZ,NE,,PEC
108,83333,yfdC,yfdC,NE,,PEC
108,83333,yfdE,yfdE,NE,,PEC
108,83333,yfdF,yfdF,NE,,PEC
108,83333,yfdK,yfdK,NE,,PEC
108,83333,yfdL,yfdL,NE,,PEC
108,83333,yfdM,yfdM,NE,,PEC
108,83333,yfdN,yfdN,NE,,PEC
108,83333,yfdP,yfdP,NE,,PEC
108,83333,yfdQ,yfdQ,NE,,PEC
108,83333,yfdR,yfdR,NE,,PEC
108,83333,yfdS,yfdS,NE,,PEC
108,83333,yfdT,yfdT,NE,,PEC
108,83333,yfdV,yfdV,NE,,PEC
108,83333,yfdX,yfdX,NE,,PEC
108,83333,yfdY,yfdY,NE,,PEC
108,83333,yfeA,yfeA,NE,,PEC
108,83333,yfeC,yfeC,NE,,PEC
108,83333,yfeD,yfeD,NE,,PEC
108,83333,yfeH,yfeH,NE,,PEC
108,83333,yfeK,yfeK,NE,,PEC
108,83333,yfeN,yfeN,NE,,PEC
108,83333,yfeO,yfeO,NE,,PEC
108,83333,yfeR,yfeR,NE,,PEC
108,83333,yfeS,yfeS,NE,,PEC
108,83333,yfeW,yfeW,NE,,PEC
108,83333,yfeX,yfeX,NE,,PEC
108,83333,yfeY,yfeY,NE,,PEC
108,83333,yfeZ,yfeZ,NE,,PEC
108,83333,yffB,yffB,NE,,PEC
108,83333,yffL,yffL,NE,,PEC
108,83333,yffM,yffM,NE,,PEC
108,83333,yffN,yffN,NE,,PEC
108,83333,yffO,yffO,NE,,PEC
108,83333,yffP,yffP,NE,,PEC
108,83333,yffQ,yffQ,NE,,PEC
108,83333,yffR,yffR,NE,,PEC
108,83333,yffS,yffS,NE,,PEC
108,83333,yfgC,yfgC,NE,,PEC
108,83333,yfgD,yfgD,NE,,PEC
108,83333,yfgF,yfgF,NE,,PEC
108,83333,yfgG,yfgG,NE,,PEC
108,83333,yfgH,yfgH,NE,,PEC
108,83333,yfgI,yfgI,NE,,PEC
108,83333,yfgJ,yfgJ,NE,,PEC
108,83333,yfgM,yfgM,NE,,PEC
108,83333,yfgO,yfgO,NE,,PEC
108,83333,yfhG,yfhG,NE,,PEC
108,83333,yfhH,yfhH,NE,,PEC
108,83333,yfhL,yfhL,NE,,PEC
108,83333,yfhM,yfhM,NE,,PEC
108,83333,yfhR,yfhR,NE,,PEC
108,83333,yfiB,yfiB,NE,,PEC
108,83333,yfiC,yfiC,NE,,PEC
108,83333,yfiE,yfiE,NE,,PEC
108,83333,yfiF,yfiF,NE,,PEC
108,83333,yfiH,yfiH,NE,,PEC
108,83333,yfiL,yfiL,NE,,PEC
108,83333,yfiM,yfiM,NE,,PEC
108,83333,yfiN,yfiN,NE,,PEC
108,83333,yfiP,yfiP,NE,,PEC
108,83333,yfiR,yfiR,NE,,PEC
108,83333,yfjD,yfjD,NE,,PEC
108,83333,yfjH,yfjH,NE,,PEC
108,83333,yfjI,yfjI,NE,,PEC
108,83333,yfjJ,yfjJ,NE,,PEC
108,83333,yfjK,yfjK,NE,,PEC
108,83333,yfjL,yfjL,NE,,PEC
108,83333,yfjM,yfjM,NE,,PEC
108,83333,yfjP,yfjP,NE,,PEC
108,83333,yfjQ,yfjQ,NE,,PEC
108,83333,yfjR,yfjR,NE,,PEC
108,83333,yfjS,yfjS,NE,,PEC
108,83333,yfjT,yfjT,NE,,PEC
108,83333,yfjU,yfjU,NE,,PEC
108,83333,yfjV,yfjV,NE,,PEC
108,83333,yfjW,yfjW,NE,,PEC
108,83333,yfjX,yfjX,NE,,PEC
108,83333,yfjY,yfjY,NE,,PEC
108,83333,yfjZ,yfjZ,NE,,PEC
108,83333,ygaC,ygaC,NE,,PEC
108,83333,ygaH,ygaH,NE,,PEC
108,83333,ygaM,ygaM,NE,,PEC
108,83333,ygaP,ygaP,NE,,PEC
108,83333,ygaQ,ygaQ,NE,,PEC
108,83333,ygaU,ygaU,NE,,PEC
108,83333,ygaV,ygaV,NE,,PEC
108,83333,ygaY,ygaY,NE,,PEC
108,83333,ygaZ,ygaZ,NE,,PEC
108,83333,ygbA,ygbA,NE,,PEC
108,83333,ygbE,ygbE,NE,,PEC
108,83333,ygbF,ygbF,NE,,PEC
108,83333,ygbI,ygbI,NE,,PEC
108,83333,ygbJ,ygbJ,NE,,PEC
108,83333,ygbK,ygbK,NE,,PEC
108,83333,ygbL,ygbL,NE,,PEC
108,83333,ygbM,ygbM,NE,,PEC
108,83333,ygbN,ygbN,NE,,PEC
108,83333,ygbT,ygbT,NE,,PEC
108,83333,ygcB,ygcB,NE,,PEC
108,83333,ygcE,ygcE,NE,,PEC
108,83333,ygcG,ygcG,NE,,PEC
108,83333,ygcN,ygcN,NE,,PEC
108,83333,ygcO,ygcO,NE,,PEC
108,83333,ygcP,ygcP,NE,,PEC
108,83333,ygcQ,ygcQ,NE,,PEC
108,83333,ygcR,ygcR,NE,,PEC
108,83333,ygcS,ygcS,NE,,PEC
108,83333,ygcU,ygcU,NE,,PEC
108,83333,ygcW,ygcW,NE,,PEC
108,83333,ygdB,ygdB,NE,,PEC
108,83333,ygdD,ygdD,NE,,PEC
108,83333,ygdG,ygdG,NE,,PEC
108,83333,ygdH,ygdH,NE,,PEC
108,83333,ygdI,ygdI,NE,,PEC
108,83333,ygdQ,ygdQ,NE,,PEC
108,83333,ygdR,ygdR,NE,,PEC
108,83333,ygeA,ygeA,NE,,PEC
108,83333,ygeF,ygeF,NE,,PEC
108,83333,ygeG,ygeG,NE,,PEC
108,83333,ygeH,ygeH,NE,,PEC
108,83333,ygeI,ygeI,NE,,PEC
108,83333,ygeK,ygeK,NE,,PEC
108,83333,ygeN,ygeN,NE,,PEC
108,83333,ygeO,ygeO,NE,,PEC
108,83333,ygeQ,ygeQ,NE,,PEC
108,83333,ygeR,ygeR,NE,,PEC
108,83333,ygeV,ygeV,NE,,PEC
108,83333,ygeW,ygeW,NE,,PEC
108,83333,ygeX,ygeX,NE,,PEC
108,83333,ygeY,ygeY,NE,,PEC
108,83333,ygfB,ygfB,NE,,PEC
108,83333,ygfF,ygfF,NE,,PEC
108,83333,ygfI,ygfI,NE,,PEC
108,83333,ygfK,ygfK,NE,,PEC
108,83333,ygfM,ygfM,NE,,PEC
108,83333,ygfQ,ygfQ,NE,,PEC
108,83333,ygfS,ygfS,NE,,PEC
108,83333,ygfT,ygfT,NE,,PEC
108,83333,ygfZ,ygfZ,NE,,PEC
108,83333,yggC,yggC,NE,,PEC
108,83333,yggD,yggD,NE,,PEC
108,83333,yggE,yggE,NE,,PEC
108,83333,yggF,yggF,NE,,PEC
108,83333,yggI,yggI,NE,,PEC
108,83333,yggL,yggL,NE,,PEC
108,83333,yggM,yggM,NE,,PEC
108,83333,yggN,yggN,NE,,PEC
108,83333,yggP,yggP,NE,,PEC
108,83333,yggR,yggR,NE,,PEC
108,83333,yggS,yggS,NE,,PEC
108,83333,yggT,yggT,NE,,PEC
108,83333,yggU,yggU,NE,,PEC
108,83333,yggW,yggW,NE,,PEC
108,83333,yggX,yggX,NE,,PEC
108,83333,yghA,yghA,NE,,PEC
108,83333,yghB,yghB,NE,,PEC
108,83333,yghD,yghD,NE,,PEC
108,83333,yghE,yghE,NE,,PEC
108,83333,yghF,yghF,NE,,PEC
108,83333,yghG,yghG,NE,,PEC
108,83333,yghJ,yghJ,NE,,PEC
108,83333,yghO,yghO,NE,,PEC
108,83333,yghQ,yghQ,NE,,PEC
108,83333,yghR,yghR,NE,,PEC
108,83333,yghS,yghS,NE,,PEC
108,83333,yghT,yghT,NE,,PEC
108,83333,yghU,yghU,NE,,PEC
108,83333,yghW,yghW,NE,,PEC
108,83333,yghX,yghX,NE,,PEC
108,83333,ygiB,ygiB,NE,,PEC
108,83333,ygiC,ygiC,NE,,PEC
108,83333,ygiD,ygiD,NE,,PEC
108,83333,ygiF,ygiF,NE,,PEC
108,83333,ygiL,ygiL,NE,,PEC
108,83333,ygiM,ygiM,NE,,PEC
108,83333,ygiN,ygiN,NE,,PEC
108,83333,ygiQ,ygiQ,NE,,PEC
108,83333,ygiS,ygiS,NE,,PEC
108,83333,ygiV,ygiV,NE,,PEC
108,83333,ygiW,ygiW,NE,,PEC
108,83333,ygiZ,ygiZ,NE,,PEC
108,83333,ygjH,ygjH,NE,,PEC
108,83333,ygjI,ygjI,NE,,PEC
108,83333,ygjJ,ygjJ,NE,,PEC
108,83333,ygjK,ygjK,NE,,PEC
108,83333,ygjP,ygjP,NE,,PEC
108,83333,ygjQ,ygjQ,NE,,PEC
108,83333,ygjR,ygjR,NE,,PEC
108,83333,ygjV,ygjV,NE,,PEC
108,83333,yhaB,yhaB,NE,,PEC
108,83333,yhaC,yhaC,NE,,PEC
108,83333,yhaH,yhaH,NE,,PEC
108,83333,yhaI,yhaI,NE,,PEC
108,83333,yhaJ,yhaJ,NE,,PEC
108,83333,yhaK,yhaK,NE,,PEC
108,83333,yhaL,yhaL,NE,,PEC
108,83333,yhaM,yhaM,NE,,PEC
108,83333,yhaO,yhaO,NE,,PEC
108,83333,yhaV,yhaV,NE,,PEC
108,83333,yhbE,yhbE,NE,,PEC
108,83333,yhbJ,yhbJ,NE,,PEC
108,83333,yhbO,yhbO,NE,,PEC
108,83333,yhbP,yhbP,NE,,PEC
108,83333,yhbQ,yhbQ,NE,,PEC
108,83333,yhbS,yhbS,NE,,PEC
108,83333,yhbT,yhbT,NE,,PEC
108,83333,yhbU,yhbU,NE,,PEC
108,83333,yhbV,yhbV,NE,,PEC
108,83333,yhbW,yhbW,NE,,PEC
108,83333,yhbX,yhbX,NE,,PEC
108,83333,yhbY,yhbY,NE,,PEC
108,83333,yhcA,yhcA,NE,,PEC
108,83333,yhcB,yhcB,NE,,PEC
108,83333,yhcC,yhcC,NE,,PEC
108,83333,yhcD,yhcD,NE,,PEC
108,83333,yhcE,yhcE,NE,,PEC
108,83333,yhcF,yhcF,NE,,PEC
108,83333,yhcG,yhcG,NE,,PEC
108,83333,yhcH,yhcH,NE,,PEC
108,83333,yhcM,yhcM,NE,,PEC
108,83333,yhcN,yhcN,NE,,PEC
108,83333,yhcO,yhcO,NE,,PEC
108,83333,yhdE,yhdE,NE,,PEC
108,83333,yhdJ,yhdJ,NE,,PEC
108,83333,yhdN,yhdN,NE,,PEC
108,83333,yhdP,yhdP,NE,,PEC
108,83333,yhdT,yhdT,NE,,PEC
108,83333,yhdU,yhdU,NE,,PEC
108,83333,yhdV,yhdV,NE,,PEC
108,83333,yhdW,yhdW,NE,,PEC
108,83333,yhdX,yhdX,NE,,PEC
108,83333,yhdY,yhdY,NE,,PEC
108,83333,yhdZ,yhdZ,NE,,PEC
108,83333,yheO,yheO,NE,,PEC
108,83333,yheS,yheS,NE,,PEC
108,83333,yheT,yheT,NE,,PEC
108,83333,yheU,yheU,NE,,PEC
108,83333,yheV,yheV,NE,,PEC
108,83333,yhfA,yhfA,NE,,PEC
108,83333,yhfG,yhfG,NE,,PEC
108,83333,yhfK,yhfK,NE,,PEC
108,83333,yhfL,yhfL,NE,,PEC
108,83333,yhfS,yhfS,NE,,PEC
108,83333,yhfT,yhfT,NE,,PEC
108,83333,yhfU,yhfU,NE,,PEC
108,83333,yhfW,yhfW,NE,,PEC
108,83333,yhfX,yhfX,NE,,PEC
108,83333,yhfY,yhfY,NE,,PEC
108,83333,yhfZ,yhfZ,NE,,PEC
108,83333,yhgA,yhgA,NE,,PEC
108,83333,yhgE,yhgE,NE,,PEC
108,83333,yhgF,yhgF,NE,,PEC
108,83333,yhgN,yhgN,NE,,PEC
108,83333,yhhA,yhhA,NE,,PEC
108,83333,yhhH,yhhH,NE,,PEC
108,83333,yhhI,yhhI,NE,,PEC
108,83333,yhhJ,yhhJ,NE,,PEC
108,83333,yhhL,yhhL,NE,,PEC
108,83333,yhhM,yhhM,NE,,PEC
108,83333,yhhN,yhhN,NE,,PEC
108,83333,yhhQ,yhhQ,NE,,PEC
108,83333,yhhS,yhhS,NE,,PEC
108,83333,yhhT,yhhT,NE,,PEC
108,83333,yhhW,yhhW,NE,,PEC
108,83333,yhhX,yhhX,NE,,PEC
108,83333,yhhY,yhhY,NE,,PEC
108,83333,yhhZ,yhhZ,NE,,PEC
108,83333,yhiD,yhiD,NE,,PEC
108,83333,yhiI,yhiI,NE,,PEC
108,83333,yhiJ,yhiJ,NE,,PEC
108,83333,yhiL,yhiL,NE,,PEC
108,83333,yhiM,yhiM,NE,,PEC
108,83333,yhiN,yhiN,NE,,PEC
108,83333,yhiS,yhiS,NE,,PEC
108,83333,yhjA,yhjA,NE,,PEC
108,83333,yhjB,yhjB,NE,,PEC
108,83333,yhjC,yhjC,NE,,PEC
108,83333,yhjD,yhjD,NE,,PEC
108,83333,yhjE,yhjE,NE,,PEC
108,83333,yhjG,yhjG,NE,,PEC
108,83333,yhjH,yhjH,NE,,PEC
108,83333,yhjJ,yhjJ,NE,,PEC
108,83333,yhjK,yhjK,NE,,PEC
108,83333,yhjR,yhjR,NE,,PEC
108,83333,yhjV,yhjV,NE,,PEC
108,83333,yhjX,yhjX,NE,,PEC
108,83333,yhjY,yhjY,NE,,PEC
108,83333,yiaA,yiaA,NE,,PEC
108,83333,yiaB,yiaB,NE,,PEC
108,83333,yiaC,yiaC,NE,,PEC
108,83333,yiaD,yiaD,NE,,PEC
108,83333,yiaF,yiaF,NE,,PEC
108,83333,yiaG,yiaG,NE,,PEC
108,83333,yiaJ,yiaJ,NE,,PEC
108,83333,yiaK,yiaK,NE,,PEC
108,83333,yiaL,yiaL,NE,,PEC
108,83333,yiaM,yiaM,NE,,PEC
108,83333,yiaN,yiaN,NE,,PEC
108,83333,yiaO,yiaO,NE,,PEC
108,83333,yiaQ,yiaQ,NE,,PEC
108,83333,yiaR,yiaR,NE,,PEC
108,83333,yiaS,yiaS,NE,,PEC
108,83333,yiaT,yiaT,NE,,PEC
108,83333,yiaU,yiaU,NE,,PEC
108,83333,yiaV,yiaV,NE,,PEC
108,83333,yiaW,yiaW,NE,,PEC
108,83333,yiaY,yiaY,NE,,PEC
108,83333,yibA,yibA,NE,,PEC
108,83333,yibB,yibB,NE,,PEC
108,83333,yibD,yibD,NE,,PEC
108,83333,yibF,yibF,NE,,PEC
108,83333,yibG,yibG,NE,,PEC
108,83333,yibH,yibH,NE,,PEC
108,83333,yibI,yibI,NE,,PEC
108,83333,yibJ,yibJ,NE,,PEC
108,83333,yibL,yibL,NE,,PEC
108,83333,yibN,yibN,NE,,PEC
108,83333,yibQ,yibQ,NE,,PEC
108,83333,yibS,yibS,NE,,PEC
108,83333,yibT,yibT,NE,,PEC
108,83333,yibU,yibU,NE,,PEC
108,83333,yibV,yibV,NE,,PEC
108,83333,yibW,yibW,NE,,PEC
108,83333,yicC,yicC,NE,,PEC
108,83333,yicG,yicG,NE,,PEC
108,83333,yicH,yicH,NE,,PEC
108,83333,yicI,yicI,NE,,PEC
108,83333,yicJ,yicJ,NE,,PEC
108,83333,yicL,yicL,NE,,PEC
108,83333,yicN,yicN,NE,,PEC
108,83333,yicO,yicO,NE,,PEC
108,83333,yicR,yicR,NE,,PEC
108,83333,yicS,yicS,NE,,PEC
108,83333,yicT,yicT,NE,,PEC
108,83333,yidA,yidA,NE,,PEC
108,83333,yidB,yidB,NE,,PEC
108,83333,yidC,yidC,E,,PEC
108,83333,yidD,yidD,NE,,PEC
108,83333,yidE,yidE,NE,,PEC
108,83333,yidF,yidF,NE,,PEC
108,83333,yidG,yidG,NE,,PEC
108,83333,yidH,yidH,NE,,PEC
108,83333,yidI,yidI,NE,,PEC
108,83333,yidJ,yidJ,NE,,PEC
108,83333,yidK,yidK,NE,,PEC
108,83333,yidL,yidL,NE,,PEC
108,83333,yidP,yidP,NE,,PEC
108,83333,yidQ,yidQ,NE,,PEC
108,83333,yidR,yidR,NE,,PEC
108,83333,yidX,yidX,NE,,PEC
108,83333,yidZ,yidZ,NE,,PEC
108,83333,yieE,yieE,NE,,PEC
108,83333,yieH,yieH,NE,,PEC
108,83333,yieK,yieK,NE,,PEC
108,83333,yieL,yieL,NE,,PEC
108,83333,yieP,yieP,NE,,PEC
108,83333,yifB,yifB,NE,,PEC
108,83333,yifE,yifE,NE,,PEC
108,83333,yifK,yifK,NE,,PEC
108,83333,yifL,yifL,NE,,PEC
108,83333,yifN,yifN,NE,,PEC
108,83333,yigA,yigA,NE,,PEC
108,83333,yigB,yigB,NE,,PEC
108,83333,yigE,yigE,NE,,PEC
108,83333,yigF,yigF,NE,,PEC
108,83333,yigG,yigG,NE,,PEC
108,83333,yigI,yigI,NE,,PEC
108,83333,yigL,yigL,NE,,PEC
108,83333,yigM,yigM,NE,,PEC
108,83333,yigP,yigP,NE,,PEC
108,83333,yigZ,yigZ,NE,,PEC
108,83333,yihA,yihA,E,,PEC
108,83333,yihD,yihD,NE,,PEC
108,83333,yihF,yihF,NE,,PEC
108,83333,yihG,yihG,NE,,PEC
108,83333,yihI,yihI,NE,,PEC
108,83333,yihL,yihL,NE,,PEC
108,83333,yihM,yihM,NE,,PEC
108,83333,yihN,yihN,NE,,PEC
108,83333,yihO,yihO,NE,,PEC
108,83333,yihP,yihP,NE,,PEC
108,83333,yihQ,yihQ,NE,,PEC
108,83333,yihR,yihR,NE,,PEC
108,83333,yihS,yihS,NE,,PEC
108,83333,yihT,yihT,NE,,PEC
108,83333,yihU,yihU,NE,,PEC
108,83333,yihV,yihV,NE,,PEC
108,83333,yihW,yihW,NE,,PEC
108,83333,yihX,yihX,NE,,PEC
108,83333,yihY,yihY,NE,,PEC
108,83333,yiiD,yiiD,NE,,PEC
108,83333,yiiE,yiiE,NE,,PEC
108,83333,yiiF,yiiF,NE,,PEC
108,83333,yiiG,yiiG,NE,,PEC
108,83333,yiiM,yiiM,NE,,PEC
108,83333,yiiQ,yiiQ,NE,,PEC
108,83333,yiiR,yiiR,NE,,PEC
108,83333,yiiS,yiiS,NE,,PEC
108,83333,yiiX,yiiX,NE,,PEC
108,83333,yijD,yijD,NE,,PEC
108,83333,yijE,yijE,NE,,PEC
108,83333,yijF,yijF,NE,,PEC
108,83333,yijO,yijO,NE,,PEC
108,83333,yjaA,yjaA,NE,,PEC
108,83333,yjaB,yjaB,NE,,PEC
108,83333,yjaG,yjaG,NE,,PEC
108,83333,yjaH,yjaH,NE,,PEC
108,83333,yjaZ,yjaZ,NE,,PEC
108,83333,yjbB,yjbB,NE,,PEC
108,83333,yjbD,yjbD,NE,,PEC
108,83333,yjbE,yjbE,NE,,PEC
108,83333,yjbF,yjbF,NE,,PEC
108,83333,yjbG,yjbG,NE,,PEC
108,83333,yjbH,yjbH,NE,,PEC
108,83333,yjbI,yjbI,NE,,PEC
108,83333,yjbJ,yjbJ,NE,,PEC
108,83333,yjbL,yjbL,NE,,PEC
108,83333,yjbM,yjbM,NE,,PEC
108,83333,yjbQ,yjbQ,NE,,PEC
108,83333,yjbR,yjbR,NE,,PEC
108,83333,yjbS,yjbS,NE,,PEC
108,83333,yjbT,yjbT,NE,,PEC
108,83333,yjcB,yjcB,NE,,PEC
108,83333,yjcC,yjcC,NE,,PEC
108,83333,yjcD,yjcD,NE,,PEC
108,83333,yjcE,yjcE,NE,,PEC
108,83333,yjcF,yjcF,NE,,PEC
108,83333,yjcH,yjcH,NE,,PEC
108,83333,yjcO,yjcO,NE,,PEC
108,83333,yjcS,yjcS,NE,,PEC
108,83333,yjcZ,yjcZ,NE,,PEC
108,83333,yjdA,yjdA,NE,,PEC
108,83333,yjdC,yjdC,NE,,PEC
108,83333,yjdF,yjdF,NE,,PEC
108,83333,yjdI,yjdI,NE,,PEC
108,83333,yjdJ,yjdJ,NE,,PEC
108,83333,yjdK,yjdK,NE,,PEC
108,83333,yjdL,yjdL,NE,,PEC
108,83333,yjdM,yjdM,NE,,PEC
108,83333,yjdN,yjdN,NE,,PEC
108,83333,yjdO,yjdO,NE,,PEC
108,83333,yjdP,yjdP,NE,,PEC
108,83333,yjdQ,yjdQ,NE,,PEC
108,83333,yjeH,yjeH,NE,,PEC
108,83333,yjeI,yjeI,NE,,PEC
108,83333,yjeJ,yjeJ,NE,,PEC
108,83333,yjeM,yjeM,NE,,PEC
108,83333,yjeN,yjeN,NE,,PEC
108,83333,yjeO,yjeO,NE,,PEC
108,83333,yjeT,yjeT,NE,,PEC
108,83333,yjeV,yjeV,NE,,PEC
108,83333,yjfC,yjfC,NE,,PEC
108,83333,yjfF,yjfF,NE,,PEC
108,83333,yjfI,yjfI,NE,,PEC
108,83333,yjfJ,yjfJ,NE,,PEC
108,83333,yjfK,yjfK,NE,,PEC
108,83333,yjfL,yjfL,NE,,PEC
108,83333,yjfM,yjfM,NE,,PEC
108,83333,yjfN,yjfN,NE,,PEC
108,83333,yjfP,yjfP,NE,,PEC
108,83333,yjfY,yjfY,NE,,PEC
108,83333,yjfZ,yjfZ,NE,,PEC
108,83333,yjgA,yjgA,NE,,PEC
108,83333,yjgB,yjgB,NE,,PEC
108,83333,yjgH,yjgH,NE,,PEC
108,83333,yjgL,yjgL,NE,,PEC
108,83333,yjgM,yjgM,NE,,PEC
108,83333,yjgN,yjgN,NE,,PEC
108,83333,yjgR,yjgR,NE,,PEC
108,83333,yjgX,yjgX,NE,,PEC
108,83333,yjgZ,yjgZ,NE,,PEC
108,83333,yjhB,yjhB,NE,,PEC
108,83333,yjhC,yjhC,NE,,PEC
108,83333,yjhD,yjhD,NE,,PEC
108,83333,yjhE,yjhE,NE,,PEC
108,83333,yjhF,yjhF,NE,,PEC
108,83333,yjhG,yjhG,NE,,PEC
108,83333,yjhH,yjhH,NE,,PEC
108,83333,yjhI,yjhI,NE,,PEC
108,83333,yjhP,yjhP,NE,,PEC
108,83333,yjhQ,yjhQ,NE,,PEC
108,83333,yjhR,yjhR,NE,,PEC
108,83333,yjhU,yjhU,NE,,PEC
108,83333,yjhV,yjhV,NE,,PEC
108,83333,yjhX,yjhX,NE,,PEC
108,83333,yjhY,yjhY,NE,,PEC
108,83333,yjhZ,yjhZ,NE,,PEC
108,83333,yjiA,yjiA,NE,,PEC
108,83333,yjiC,yjiC,NE,,PEC
108,83333,yjiE,yjiE,NE,,PEC
108,83333,yjiG,yjiG,NE,,PEC
108,83333,yjiH,yjiH,NE,,PEC
108,83333,yjiJ,yjiJ,NE,,PEC
108,83333,yjiK,yjiK,NE,,PEC
108,83333,yjiL,yjiL,NE,,PEC
108,83333,yjiM,yjiM,NE,,PEC
108,83333,yjiN,yjiN,NE,,PEC
108,83333,yjiP,yjiP,NE,,PEC
108,83333,yjiR,yjiR,NE,,PEC
108,83333,yjiS,yjiS,NE,,PEC
108,83333,yjiT,yjiT,NE,,PEC
108,83333,yjiV,yjiV,NE,,PEC
108,83333,yjiX,yjiX,NE,,PEC
108,83333,yjiY,yjiY,NE,,PEC
108,83333,yjjA,yjjA,NE,,PEC
108,83333,yjjB,yjjB,NE,,PEC
108,83333,yjjG,yjjG,NE,,PEC
108,83333,yjjI,yjjI,NE,,PEC
108,83333,yjjJ,yjjJ,NE,,PEC
108,83333,yjjK,yjjK,NE,,PEC
108,83333,yjjL,yjjL,NE,,PEC
108,83333,yjjM,yjjM,NE,,PEC
108,83333,yjjN,yjjN,NE,,PEC
108,83333,yjjP,yjjP,NE,,PEC
108,83333,yjjQ,yjjQ,NE,,PEC
108,83333,yjjU,yjjU,NE,,PEC
108,83333,yjjV,yjjV,NE,,PEC
108,83333,yjjW,yjjW,NE,,PEC
108,83333,yjjX,yjjX,NE,,PEC
108,83333,yjjY,yjjY,NE,,PEC
108,83333,yjjZ,yjjZ,NE,,PEC
108,83333,yjtD,yjtD,NE,,PEC
108,83333,ykfA,ykfA,NE,,PEC
108,83333,ykfB,ykfB,NE,,PEC
108,83333,ykfC,ykfC,NE,,PEC
108,83333,ykfF,ykfF,NE,,PEC
108,83333,ykfG,ykfG,NE,,PEC
108,83333,ykfH,ykfH,NE,,PEC
108,83333,ykfI,ykfI,NE,,PEC
108,83333,ykfJ,ykfJ,NE,,PEC
108,83333,ykfK,ykfK,NE,,PEC
108,83333,ykfL,ykfL,NE,,PEC
